FE.ADEME.ID;FE.BDD;FE.VAL;FE.UNITE;FE.Incertitude;FE.LIB1;FE.LIB2;FE.LIB3;FE.LIB4;FE.LIB5;FE.CAT1;FE.CAT2;FE.CAT3;FE.CAT4;FE.CAT5;FE.DATE-CREA;FE.DATE-MODIF;FE.DATE-VALID;FE.TYPE
33553;Base Carbone V23.7;4,26;kgCO2e/kg de poids net;1;Agribalyse,viennoiseries,produits céréaliers,Pain aux raisins (viennoiserie);Pain aux raisins (viennoiserie);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41210;Base Carbone V23.7;2,66;kgCO2e/kg de poids net;1;Agribalyse,Pain aux raisins (viennoiserie),pains et viennoiseries;Pain aux raisins (viennoiserie);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45803;Base Carbone V23.7;2,57;kgCO2e/kg de poids net;1;;Pain aux raisins (viennoiserie);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33542;Base Carbone V23.7;0,67;kgCO2e/kg de poids net;1;Pain blanc maison (avec farine pour machine à pain),Agribalyse,pains,produits céréaliers;Pain blanc maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41211;Base Carbone V23.7;0,688;kgCO2e/kg de poids net;1;Agribalyse,Pain blanc maison (avec farine pour machine à pain),pains et viennoiseries;Pain blanc maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45804;Base Carbone V23.7;0,776;kgCO2e/kg de poids net;1;;Pain blanc maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33547;Base Carbone V23.7;2,69;kgCO2e/kg de poids net;1;Agribalyse,viennoiseries,produits céréaliers,Pain brioché ou viennois;Pain brioché ou viennois;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41212;Base Carbone V23.7;1,99;kgCO2e/kg de poids net;1;Agribalyse,Pain brioché ou viennois,pains et viennoiseries;Pain brioché ou viennois;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45805;Base Carbone V23.7;1,9;kgCO2e/kg de poids net;1;;Pain brioché ou viennois;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33527;Base Carbone V23.7;0,633;kgCO2e/kg de poids net;1;Pain complet ou intégral (à la farine T15),Agribalyse,pains,produits céréaliers;Pain complet ou intégral (à la farine T150);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41213;Base Carbone V23.7;0,69;kgCO2e/kg de poids net;1;Agribalyse,pains et viennoiseries,Pain complet ou intégral (à la farine T150);Pain complet ou intégral (à la farine T150);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45806;Base Carbone V23.7;0,779;kgCO2e/kg de poids net;1;;Pain complet ou intégral (à la farine T150);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33524;Base Carbone V23.7;0,67;kgCO2e/kg de poids net;1;Pain courant français,Agribalyse,pains,produits céréaliers;Pain courant français;400g ou boule;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41214;Base Carbone V23.7;0,688;kgCO2e/kg de poids net;1;Agribalyse,Pain courant français,pains et viennoiseries;Pain courant français;400g ou boule;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45807;Base Carbone V23.7;0,776;kgCO2e/kg de poids net;1;;Pain courant français;400g ou boule;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33144;Base Carbone V23.7;1,33;kgCO2e/kg de poids net;1;Agribalyse,produits céréaliers,Pain d'épices;Pain d'épices;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Gâteaux et pâtisseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41223;Base Carbone V23.7;1,69;kgCO2e/kg de poids net;1;Agribalyse,Pain d'épices,gâteaux et pâtisseries;Pain d'épices;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Gâteaux et pâtisseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45816;Base Carbone V23.7;2,5;kgCO2e/kg de poids net;1;;Pain d'épices;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Gâteaux et pâtisseries;;21/07/2025;21/07/2025;Année 2026;QTE
33543;Base Carbone V23.7;0,633;kgCO2e/kg de poids net;1;Pain de campagne maison (avec farine pour machine à pain),Agribalyse,pains,produits céréaliers;Pain de campagne maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41215;Base Carbone V23.7;0,69;kgCO2e/kg de poids net;1;Agribalyse,Pain de campagne maison (avec farine pour machine à pain),pains et viennoiseries;Pain de campagne maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45808;Base Carbone V23.7;0,84;kgCO2e/kg de poids net;1;;Pain de campagne maison (avec farine pour machine à pain);;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41217;Base Carbone V23.7;1,76;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie,pains et viennoiseries;Pain de mie;au son;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45810;Base Carbone V23.7;1,55;kgCO2e/kg de poids net;1;;Pain de mie;au son;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41218;Base Carbone V23.7;1,76;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie,pains et viennoiseries;Pain de mie;complet;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45811;Base Carbone V23.7;1,55;kgCO2e/kg de poids net;1;;Pain de mie;complet;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41219;Base Carbone V23.7;1,76;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie,pains et viennoiseries;Pain de mie;courant;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45812;Base Carbone V23.7;1,55;kgCO2e/kg de poids net;1;;Pain de mie;courant;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33528;Base Carbone V23.7;1,3;kgCO2e/kg de poids net;1;Agribalyse,pains,produits céréaliers,Pain de mie;Pain de mie;multicéréale;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41220;Base Carbone V23.7;1,43;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie,pains et viennoiseries;Pain de mie;multicéréale;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45813;Base Carbone V23.7;1,38;kgCO2e/kg de poids net;1;;Pain de mie;multicéréale;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41221;Base Carbone V23.7;1,26;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie,pains et viennoiseries;Pain de mie;sans croûte;préemballé;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
33535;Base Carbone V23.7;1,37;kgCO2e/kg de poids net;1;Agribalyse,pains,produits céréaliers,Pain de mie;Pain de mie;sans croûte, préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
45814;Base Carbone V23.7;1,14;kgCO2e/kg de poids net;1;;Pain de mie;sans croûte, préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33536;Base Carbone V23.7;2,31;kgCO2e/kg de poids net;1;Agribalyse,pains,produits céréaliers,Pain de mie brioché;Pain de mie brioché;préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41216;Base Carbone V23.7;1,87;kgCO2e/kg de poids net;1;Agribalyse,Pain de mie brioché,pains et viennoiseries;Pain de mie brioché;préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45809;Base Carbone V23.7;1,71;kgCO2e/kg de poids net;1;;Pain de mie brioché;préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33519;Base Carbone V23.7;2,18;kgCO2e/kg de poids net;1;Pain de mie,mie;Pain de mie, courant;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
33530;Base Carbone V23.7;0,85;kgCO2e/kg de poids net;1;Agribalyse,pains,produits céréaliers,Pain de seigle;Pain de seigle;et froment;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41222;Base Carbone V23.7;0,671;kgCO2e/kg de poids net;1;Agribalyse,Pain de seigle,pains et viennoiseries;Pain de seigle;et froment;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45815;Base Carbone V23.7;0,76;kgCO2e/kg de poids net;1;;Pain de seigle;et froment;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33509;Base Carbone V23.7;0,854;kgCO2e/kg de poids net;1;Agribalyse,produits céréaliers,Pain grillé,biscottes et pains grillés;Pain grillé;domestique;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41229;Base Carbone V23.7;0,959;kgCO2e/kg de poids net;1;Agribalyse,Pain grillé,pains et viennoiseries;Pain grillé;domestique;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45822;Base Carbone V23.7;1,35;kgCO2e/kg de poids net;1;;Pain grillé;domestique;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41230;Base Carbone V23.7;0,793;kgCO2e/kg de poids net;1;Agribalyse,Pain grillé,pains et viennoiseries;Pain grillé;tranches;au froment;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
41231;Base Carbone V23.7;0,735;kgCO2e/kg de poids net;1;Agribalyse,Pain grillé,pains et viennoiseries;Pain grillé;tranches;multicéréale;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
33512;Base Carbone V23.7;0,682;kgCO2e/kg de poids net;1;Agribalyse,produits céréaliers,Pain grillé,biscottes et pains grillés;Pain grillé;tranches, au froment;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
45823;Base Carbone V23.7;1,35;kgCO2e/kg de poids net;1;;Pain grillé;tranches, au froment;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33516;Base Carbone V23.7;0,614;kgCO2e/kg de poids net;1;Agribalyse,produits céréaliers,Pain grillé,biscottes et pains grillés;Pain grillé;tranches, multicéréale;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
45824;Base Carbone V23.7;1,29;kgCO2e/kg de poids net;1;;Pain grillé;tranches, multicéréale;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41224;Base Carbone V23.7;1,71;kgCO2e/kg de poids net;1;Agribalyse,Pain grillé brioché,pains et viennoiseries;Pain grillé brioché;tranché;préemballé;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
33513;Base Carbone V23.7;2,14;kgCO2e/kg de poids net;1;Agribalyse,produits céréaliers,biscottes et pains grillés,Pain grillé brioché;Pain grillé brioché;tranché, préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
45817;Base Carbone V23.7;2,22;kgCO2e/kg de poids net;1;;Pain grillé brioché;tranché, préemballé;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
33515;Base Carbone V23.7;1,13;kgCO2e/kg de poids net;1;Pain,grillé,suédois;Pain grillé suédois;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;04/03/2021;17/05/2024;31/12/2023;QTE
41225;Base Carbone V23.7;1,27;kgCO2e/kg de poids net;1;Agribalyse,pains et viennoiseries,Pain grillé suédois au blé complet;Pain grillé suédois au blé complet;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45818;Base Carbone V23.7;1,4;kgCO2e/kg de poids net;1;;Pain grillé suédois au blé complet;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
41226;Base Carbone V23.7;1,27;kgCO2e/kg de poids net;1;Agribalyse,pains et viennoiseries,Pain grillé suédois au froment;Pain grillé suédois au froment;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;16/03/2023;21/07/2025;24/02/2026;QTE
45819;Base Carbone V23.7;1,4;kgCO2e/kg de poids net;1;;Pain grillé suédois au froment;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits céréaliers;Pains et viennoiseries;;21/07/2025;21/07/2025;Année 2026;QTE
